Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Late-demographic dividend,LTE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.48251329590442,4.37073559939224,3.31605566687647,2.68229684085034,2.04461481539334,1.55790711346268,1.10920805807031,2.17727572689262,2.47446347118432,2.16176258133053
Latin America & Caribbean,LCN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.55437734567847,5.04243426485763,3.78180754679684,2.52864788538366,3.38341272749477,1.86148302863365,1.65038994431567,2.19201010963042,2.37951733360488,2.37167859363037
Latin America & Caribbean (excluding high income),LAC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.00811816256668,5.79676809206531,3.9466586787499,2.74483621896182,3.42826414810782,3.14341696227426,2.77316004021469,3.36296514855607,3.4025017947204,2.50460959460401
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.79644333768704,5.79676809206531,4.14457284086407,2.74483621896182,3.42826414810782,2.92482169718978,2.53781710390565,2.8227580554717,2.32414485367922,2.09604635327805
Least developed countries: UN classification,LDC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.04968075857403,6.38109582460691,6.31474450315182,5.58358380709893,4.12924306873774,3.55075967356746,5.51352572692994,4.77424402935671,3.4779666691496,3.32090626980375
Low & middle income,LMY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.15672722680173,6.10742714590245,5.00686319367274,4.61474758546291,3.52566203758284,3.19377155203379,3.01913975139129,3.66699702675919,3.2405693293057,2.75709727562778
Low income,LIC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,6.79138291952617,6.58776239392586,5.61162933815828,3.74052951571965,4.37712665065658,5.70637504616216,8.1568632340337,2.79180778478361,2.83514555687505
Lower middle income,LMC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.60406378375299,6.22011099219645,5.9413013158571,5.45858016808548,5.08770819355614,3.39401538410559,3.52317317628478,3.73888388490667,4.1763772204447,3.39341969627972
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.54406845599084,4.6386876969545,4.12321953713944,3.27712533943639,2.77351613126122,1.81407723937758,2.70750189418476,2.06932928164423,1.94579304594439,1.33601568147654
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.91106195534029,5.02009983235183,6.51134364308898,5.07042922798114,3.77123895800742,2.52932817254228,3.69725926870481,4.64865184428514,4.36615064471282,2.6538810045361
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.94727068694931,5.06871394777982,6.58147447683681,5.31623531326692,4.62555099534026,3.48334972287864,3.7651191635658,4.97595150553836,4.46231108475482,3.00538949390382
Middle income,MIC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.06749555950264,5.95209761898388,4.52640399783169,4.23623652531457,3.52566203758284,3.15783117980925,2.73151216017021,3.44637335032668,3.46147484973737,2.72643037388829
North America,NAC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.70845749165809,3.03448832867273,1.79250774825296,1.20156227672121,1.76442944229342,0.621934248247615,1.3451713763581,1.86349706609465,2.3554044847046,1.88073954968808
Not classified,INX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..
OECD members,OED,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.80735230566099,3.37429759432519,2.52945520915771,1.45156526398381,0.624517311086547,0.338705695410185,0.443258157565797,1.82264336059061,1.93246812286361,1.74071267870184
Other small states,OSS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.93236301369857,4.23745503254073,4.03932356139047,2.74329950913588,1.22741398857008,1.02687746128346,0.572606092569466,2.07032579116868,2.62384789639848,1.37436338032504
Pacific island small states,PSS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.76269469477348,4.67469879518073,1.69821123199408,1.45893371757925,0.798863838096929,0.648242939254504,1.07339388853344,1.58394248575813,2.89621932270304,1.40719939417024
Post-demographic dividend,PST,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.90487337870475,3.32985323350645,2.48567562177015,1.40858109183014,0.906794000434214,0.36804684232537,0.607397074641636,1.73079959118893,1.73860861988179,1.61963190184049
Pre-demographic dividend,PRE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,6.42939681072337,6.44121280934116,4.76841247712007,3.53436856147326,3.55075967356746,4.66466235810214,4.97595150553836,2.9676036600445,2.45280214062729
Small states,SST,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.99936630549003,4.23745503254073,3.40012783870427,1.60439298078072,1.11296303373857,0.562405884956053,0.643389055936922,1.75515618332652,2.10970464135021,1.17954334821804
South Asia,SAS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.32650410745394,9.22707546125951,9.45980980357135,7.53040640913172,6.82864780544372,4.72755869604733,4.45355240327603,4.29108988840868,3.33139516437674,3.6289496588547
South Asia (IDA & IBRD),TSA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.32650410745394,9.22707546125951,9.45980980357135,7.53040640913172,6.82864780544372,4.72755869604733,4.45355240327603,4.29108988840868,3.33139516437674,3.6289496588547
Sub-Saharan Africa,SSF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.28836623862318,5.04610226320201,6.575899707577,4.88516387595465,4.4022530924343,3.55075967356746,5.43051966119157,5.19795180719177,4.09297819300639,2.83514555687505
Sub-Saharan Africa (excluding high income),SSA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.28836623862318,5.04610226320201,6.31474450315182,4.88516387595465,4.4022530924343,3.39401538410559,5.43051966119157,5.19795180719177,4.09297819300639,2.83514555687505
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.28836623862318,5.04610226320201,6.575899707577,4.88516387595465,4.4022530924343,3.55075967356746,5.43051966119157,5.19795180719177,4.09297819300639,2.83514555687505
Upper middle income,UMC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.91106195534029,5.67533350732011,3.66626973126654,2.70281658214476,3.03372718252382,2.24655506538953,2.09056659525741,3.3082807676822,3.04505397337069,1.84922984511088
World,WLD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.21283442224664,4.79588266183109,3.67591897974496,2.62105001748119,2.35449052820362,1.45069057605953,1.60553917414213,2.2542765193481,2.44989082805349,2.21677593359912
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,
Last Updated: 10/07/2025,,,,,,,,,,,,,
